# 感染拡大前比	京都府 四条河原町付近	鳥取県 晩稲	沖縄県 県庁前	茨城県 取手駅	北海道 札幌駅	宮崎県 新別府町	群馬県 前橋駅	神奈川県 横浜中華街駅	愛知県 栄駅	兵庫県 姫路駅	茨城県 水戸駅	神奈川県 横浜駅	愛媛県 松山市駅東側	広島県 広島駅	神奈川県 川崎駅	大阪府 堺東駅	佐賀県 佐賀駅	富山県 富山駅	千葉県 千葉駅	京都府 京都駅	茨城県 古河駅	山梨県 甲府駅南	滋賀県 草津駅西口	宮城県 仙台駅西	群馬県 高崎駅西	青森県 青森駅	山口県 山口駅	新潟県 新潟駅	長崎県 佐世保四ケ町	熊本県 通町筋	茨城県 つくば駅	広島県 紙屋町	岡山県 岡山表町	沖縄県 国際通り	千葉県 船橋駅	香川県 高松市フェリー通り	石川県 香林坊	岐阜県 岐阜駅	鹿児島県 天文館	三重県 津駅	福岡県 博多駅	徳島県 徳島駅	宮城県 青葉通一番町駅	秋田県 秋田駅	静岡県 静岡駅	東京都 立川駅	東京都 銀座	神奈川県 橋本駅	栃木県 宇都宮オリオン通り	長野県 長野駅	愛知県 名古屋駅	埼玉県 大宮駅西	高知県 はりまや橋	島根県 松江駅	福岡県 天神	福島県 福島駅	山形県 山形駅	福島県 郡山駅	兵庫県 三ノ宮駅	岡山県 岡山駅	大分県 大分駅付近	山口県 下関駅	静岡県 浜松駅	長崎県 浜町アーケード	東京都 東京駅南	東京都 新宿駅	福岡県 福岡空港	栃木県 宇都宮駅	岩手県 盛岡駅北	奈良県 近鉄奈良駅	長崎県 長崎駅	新潟県 長岡駅	神奈川県 みなとみらい	東京都 丸の内	和歌山県 和歌山駅	大阪府 難波	北海道 旭川駅	福岡県 小倉駅	大阪府 梅田	東京都 霞が関	東京都 羽田空港 第1ターミナル	福井県 福井駅	岡山県 倉敷駅	東京都 渋谷センター街	北海道 すすきの	大阪府 伊丹空港	香川県 高松駅	石川県 金沢駅	北海道 新千歳空港	三重県 近鉄四日市駅	沖縄県 那覇空港	東京都 大手町	東京都 品川駅	東京都 羽田空港 第2ターミナル	東京都 東京駅
2020/08/26	7.31428571428571	11.0142857142857	-5.14285714285714	2.47142857142857	-2.17142857142857	-8.11428571428571	-0.9	-16.3428571428571	-12.0285714285714	-1.95714285714286	2.77142857142857	-5.8	-6.82857142857143	-2.58571428571429	-3.85714285714286	1.15714285714286	-4.05714285714286	-14.7142857142857	-3.37142857142857	-21.8571428571429	-11.0142857142857	-10	-7.02857142857143	-8.8	-4.61428571428571	-5	-10.7	-13.7	-10.2	-15.6428571428571	-12.3571428571429	-13.6857142857143	-12.4428571428571	-20.4285714285714	-12.1	-12.2428571428571	-21.8	-17.5142857142857	-12.8857142857143	-23.6428571428571	-19.5142857142857	-14.9	-12.5142857142857	-15.5857142857143	-12.5857142857143	-13.4	-20.6	-10.6285714285714	-13.0571428571429	-11.6285714285714	-27.3571428571429	-16.8714285714286	-14.5857142857143	-19.4	-20.4571428571429	-11.2285714285714	-13.8285714285714	-16.6142857142857	-16.7285714285714	-21.7714285714286	-18.6857142857143	-25.9714285714286	-20.1142857142857	-16.7285714285714	-27.9428571428571	-25.8571428571429	-28.2285714285714	-19.4857142857143	-23.7285714285714	-18	-22.6285714285714	-16.1142857142857	-29.1142857142857	-34.7285714285714	-18.4571428571429	-26.3285714285714	-22.9714285714286	-23.6428571428571	-27.0571428571429	-33.7285714285714	-34.2142857142857	-20.2857142857143	-22.4142857142857	-29	-25.7142857142857	-36.2571428571429	-33.3428571428571	-35.8571428571429	-44.4285714285714	-33.6857142857143	-50.5428571428571	-47.7428571428571	-43.9428571428571	-47.2285714285714	-56.6714285714286
2020/08/27	8.02857142857143	9.17142857142857	-5.34285714285714	2.67142857142857	-2.31428571428571	-7.14285714285714	-0.114285714285714	-16.1571428571429	-11.4	-1.82857142857143	1.5	-5.61428571428571	-4.8	-2.8	-4.11428571428571	1.58571428571429	-4.31428571428571	-14.2	-3.1	-22.1285714285714	-9.42857142857143	-9.4	-7.38571428571429	-8.58571428571429	-5.8	-5.48571428571429	-10.6571428571429	-13.6428571428571	-10.1142857142857	-15.4285714285714	-11.3571428571429	-13.6571428571429	-12.0714285714286	-20.2571428571429	-10.2	-12.2571428571429	-20.2857142857143	-17.5285714285714	-12.8857142857143	-23.4428571428571	-19.0714285714286	-14.2571428571429	-12.9428571428571	-14.4285714285714	-12.5142857142857	-13.6428571428571	-20.4	-10.3857142857143	-12.5142857142857	-12.5857142857143	-25.9571428571429	-16.8857142857143	-14.9714285714286	-18.0571428571429	-20.5857142857143	-12.2714285714286	-15.2571428571429	-16.4428571428571	-16.5857142857143	-21.4285714285714	-17.3285714285714	-26.1428571428571	-20.1571428571429	-16.9142857142857	-27.7142857142857	-25.3714285714286	-28.5	-19.5571428571429	-23.4857142857143	-17.5142857142857	-22.8857142857143	-17.1571428571429	-29.4	-34.3857142857143	-18.6714285714286	-26.0428571428571	-22.8857142857143	-23.6571428571429	-26.8142857142857	-33.1571428571429	-34.8428571428571	-21.1571428571429	-22.2714285714286	-28.7	-25.3714285714286	-35.9857142857143	-32.5571428571429	-36	-43.8428571428571	-33.6714285714286	-49.9142857142857	-47.5	-43.6571428571429	-47.9714285714286	-56.5428571428571
2020/08/28	8.27142857142857	8.62857142857143	-5.12857142857143	2.61428571428571	-2.44285714285714	-9.2	-0.642857142857143	-16.8571428571429	-10.9428571428571	-2.8	0.0999999999999995	-5.78571428571429	-4.18571428571429	-3.27142857142857	-4.45714285714286	1.61428571428571	-4.77142857142857	-14.5714285714286	-3.67142857142857	-22.2285714285714	-7.22857142857143	-9.2	-7.42857142857143	-8.52857142857143	-7.18571428571429	-5.64285714285714	-11.2	-13.2857142857143	-10.5857142857143	-15.4142857142857	-10.9428571428571	-13.6714285714286	-11.7857142857143	-20.4571428571429	-10.3571428571429	-12.5857142857143	-18.5142857142857	-18.5	-12.9428571428571	-23.1285714285714	-18.6428571428571	-13.0857142857143	-12.6428571428571	-13.7	-12.7571428571429	-13.8857142857143	-20.3142857142857	-11.1428571428571	-13.2428571428571	-12.7714285714286	-25.2428571428571	-16.8857142857143	-15.7285714285714	-18.6571428571429	-20.6857142857143	-12.7428571428571	-14.6142857142857	-15.6857142857143	-16.6714285714286	-21.1857142857143	-16.9714285714286	-26.6142857142857	-19.9285714285714	-17.1571428571429	-27.4428571428571	-25.1714285714286	-28.8	-20.0857142857143	-23.6714285714286	-17.5142857142857	-22.8857142857143	-18.4428571428571	-29.8	-33.9428571428571	-19.2	-25.5285714285714	-23.3428571428571	-23.2	-26.2857142857143	-32.7285714285714	-35.7142857142857	-22.4857142857143	-21.7142857142857	-28.6	-25	-37.5714285714286	-32	-35.2571428571429	-44.5142857142857	-33.9285714285714	-50.1142857142857	-47.2142857142857	-43.1428571428571	-47.9142857142857	-56.2857142857143
2020/08/29	7.64285714285714	8.74285714285714	-5.08571428571429	3.65714285714286	-2.24285714285714	-8.21428571428571	-1.54285714285714	-16.5428571428571	-10.9142857142857	-2.98571428571429	-3.25714285714286	-5.44285714285714	-3.15714285714286	-3.5	-4.27142857142857	1.12857142857143	-4.45714285714286	-14.4857142857143	-3.61428571428571	-22.8428571428571	-5.12857142857143	-8.45714285714286	-7.57142857142857	-8.6	-9.07142857142857	-6.07142857142857	-11.2571428571429	-13.2142857142857	-10.1	-15.1571428571429	-10.6142857142857	-13.6428571428571	-11.9714285714286	-19.7571428571429	-10.3714285714286	-12.2285714285714	-17.0571428571429	-18.6285714285714	-12.6571428571429	-23.5142857142857	-17.8428571428571	-12.1714285714286	-12.4714285714286	-13.6857142857143	-12.8	-14.2428571428571	-20.1571428571429	-11.4142857142857	-13.0428571428571	-13.2714285714286	-24.3571428571429	-16.9857142857143	-16	-18.4857142857143	-20.2857142857143	-13.3571428571429	-14.1714285714286	-14.4714285714286	-16.5428571428571	-21.0857142857143	-16.7571428571429	-27.2857142857143	-19.6	-17.3428571428571	-27.2571428571429	-24.6	-28.3142857142857	-19.7571428571429	-22.6857142857143	-18.6142857142857	-23.7285714285714	-19.7428571428571	-29.6857142857143	-33.7714285714286	-18.7428571428571	-25.1857142857143	-23.0714285714286	-22.7142857142857	-25.9714285714286	-32.3285714285714	-36.1428571428571	-22.6571428571429	-22.9428571428571	-28.4714285714286	-24.5571428571429	-36.2857142857143	-31.9571428571429	-35.2571428571429	-43.9857142857143	-33.7428571428571	-50.1	-46.9428571428571	-43.0142857142857	-47.3142857142857	-56.0142857142857
2020/08/30	9.07142857142857	8.11428571428571	-4.2	2.4	-2.18571428571429	-6.62857142857143	-1.15714285714286	-15.8714285714286	-10.3428571428571	-3.11428571428571	-3.45714285714286	-4.8	-3.8	-3.62857142857143	-3.82857142857143	0.428571428571428	-4.11428571428571	-14.3142857142857	-3.65714285714286	-22.3714285714286	-6.4	-6.48571428571429	-7.05714285714286	-8.68571428571429	-8.98571428571429	-7.7	-11.6142857142857	-13.7	-10.0428571428571	-14.3285714285714	-10.2857142857143	-13.5142857142857	-11.2857142857143	-19.1428571428571	-10.8428571428571	-12.2142857142857	-17.5571428571429	-18.2571428571429	-12.5142857142857	-23.5142857142857	-16.8857142857143	-11.0285714285714	-12.3428571428571	-12.8285714285714	-12.0857142857143	-13.9285714285714	-19.8	-11.7142857142857	-12.7571428571429	-13.7857142857143	-23.4142857142857	-16.8857142857143	-16.8857142857143	-18.8714285714286	-20.0142857142857	-13.2571428571429	-15.3285714285714	-13.1285714285714	-16.4571428571429	-20.8857142857143	-16.3	-25.8428571428571	-19.2714285714286	-17.5714285714286	-26.7285714285714	-23.7857142857143	-28.3285714285714	-20.0428571428571	-22.0142857142857	-18.9571428571429	-23.4714285714286	-21.1714285714286	-29.6857142857143	-33.4714285714286	-18.4714285714286	-24.6	-22.1285714285714	-22.1714285714286	-25.5	-31.6285714285714	-36.7857142857143	-23.4	-23.6714285714286	-27.9857142857143	-24.5571428571429	-35.1142857142857	-31.5571428571429	-35.7428571428571	-45.3	-33.0285714285714	-50.4714285714286	-46.7	-43.0142857142857	-47.1	-55.9428571428571
2020/08/31	10.2714285714286	10.3428571428571	-3.77142857142857	3.2	-1.74285714285714	-3.75714285714286	-1.68571428571429	-14.8142857142857	-9.65714285714286	-2.4	-2.92857142857143	-3.97142857142857	-3.2	-3.2	-2.98571428571429	-0.728571428571429	-4.8	-13.9714285714286	-2.57142857142857	-22.1428571428571	-8.07142857142857	-6.05714285714286	-7.28571428571429	-9.12857142857143	-8.9	-9.14285714285714	-11.8285714285714	-13.6857142857143	-10.1571428571429	-14.5428571428571	-10.1428571428571	-12.9142857142857	-9.45714285714286	-19.6571428571429	-11.3714285714286	-12.0142857142857	-18.2714285714286	-17.9285714285714	-12.7	-21.9142857142857	-16.9142857142857	-11.0571428571429	-12.2571428571429	-12.8714285714286	-12.0571428571429	-12.9714285714286	-19.1285714285714	-11.3714285714286	-13.2285714285714	-13.8285714285714	-22.6857142857143	-16.0428571428571	-17.5714285714286	-18.6	-19.5857142857143	-12.7571428571429	-15.9285714285714	-11.9857142857143	-16.1285714285714	-20.7142857142857	-15.9285714285714	-25.0571428571429	-18.9285714285714	-17.7142857142857	-25.8714285714286	-22.9285714285714	-27.7	-19.2571428571429	-21.3142857142857	-18.1285714285714	-24.0571428571429	-21.5857142857143	-28.8	-32.9428571428571	-17.6	-23.9571428571429	-21.7571428571429	-23.1571428571429	-25.0857142857143	-32.1571428571429	-37.0142857142857	-23.9714285714286	-23.8571428571429	-27.4571428571429	-25.1	-34.6428571428571	-30.7571428571429	-35.8	-42.8857142857143	-33.1285714285714	-49.1714285714286	-46.5142857142857	-42.5142857142857	-46.1571428571429	-55.8
2020/09/01	11.2714285714286	10.9428571428571	-8.48571428571429	3.52857142857143	-1.64285714285714	-4.62857142857143	0.257142857142857	-14.8714285714286	-9.2	-1.95714285714286	-3.45714285714286	-3.47142857142857	-3.04285714285714	-2.9	-3.17142857142857	-1.07142857142857	-4.61428571428571	-15.2142857142857	-2.71428571428571	-21.7857142857143	-8.08571428571429	-5.48571428571429	-7.81428571428571	-8.78571428571429	-9.72857142857143	-8.82857142857143	-10.4428571428571	-12.7428571428571	-9.87142857142857	-14.6142857142857	-10.1	-12.4142857142857	-8.87142857142857	-23.3	-11.6714285714286	-10.5857142857143	-18.7428571428571	-17.9285714285714	-12.5857142857143	-23.8	-16.3714285714286	-9.52857142857143	-11.6428571428571	-12.5428571428571	-11.6142857142857	-12.9285714285714	-19.0285714285714	-12.1142857142857	-12.9428571428571	-14.6428571428571	-22.3714285714286	-16.1714285714286	-17.2285714285714	-18.3857142857143	-18.8714285714286	-12.2142857142857	-14.8142857142857	-11.5	-16.2285714285714	-20.5142857142857	-15.5857142857143	-24.8571428571429	-19.0571428571429	-17.7571428571429	-25.4714285714286	-22.4428571428571	-27.9285714285714	-19.6428571428571	-21.5142857142857	-18.9428571428571	-24.3	-21.8571428571429	-28.3714285714286	-32.4714285714286	-17.6	-23.1571428571429	-21.3571428571429	-22.9	-24.6428571428571	-31.9	-36.4142857142857	-24.1571428571429	-25.3428571428571	-27.3428571428571	-24.8571428571429	-34.5	-30.2142857142857	-36.3285714285714	-42.7285714285714	-32.5142857142857	-54.3285714285714	-46.2285714285714	-41.6	-45.4857142857143	-55.4714285714286
2020/09/02	11.3571428571429	11.6857142857143	-16.9571428571429	3.8	-1.6	-5.8	0.3	-14.1428571428571	-8.81428571428571	-2.78571428571429	-5.1	-4.44285714285714	-3.85714285714286	-3.35714285714286	-3.58571428571429	-0.628571428571429	-4.57142857142857	-15.0571428571429	-3.27142857142857	-21.3714285714286	-8.15714285714286	-5.27142857142857	-8.28571428571429	-9.05714285714286	-10.1142857142857	-8.3	-10.0571428571429	-10.9571428571429	-9.92857142857143	-13.8571428571429	-10.2571428571429	-12.0285714285714	-8.21428571428571	-28.7	-12.3714285714286	-10.7714285714286	-19.6571428571429	-17.5428571428571	-12.8	-22.5142857142857	-15.8428571428571	-10.8142857142857	-11.6571428571429	-12.4142857142857	-11.7142857142857	-12.7857142857143	-18.5285714285714	-12.2428571428571	-12.5142857142857	-15.1714285714286	-21.9571428571429	-16.4571428571429	-17.3	-17.8	-18.8	-13.0285714285714	-15.3	-12.0142857142857	-16.0428571428571	-20.1285714285714	-15.6142857142857	-24.2428571428571	-19.2142857142857	-17.5857142857143	-25.0857142857143	-22.2142857142857	-28.5571428571429	-20.1857142857143	-21.8	-19.6285714285714	-24.6285714285714	-22.1714285714286	-28.4285714285714	-32.2571428571429	-17.6	-23.0857142857143	-20.6857142857143	-22.7571428571429	-24.5285714285714	-31.5571428571429	-36.5285714285714	-24.6571428571429	-25.6571428571429	-27.5142857142857	-25.0428571428571	-35.6142857142857	-30.6857142857143	-36.7571428571429	-42.7714285714286	-32.7714285714286	-60.2428571428571	-45.8428571428571	-41.4714285714286	-45.7571428571429	-55.2
2020/09/03	11.0428571428571	10.7142857142857	-19.7	4.08571428571429	-1.95714285714286	-8.37142857142857	-1.57142857142857	-14.6428571428571	-8.62857142857143	-3.4	-5.94285714285714	-5.15714285714286	-4.62857142857143	-3.34285714285714	-3.84285714285714	-1.11428571428571	-4.85714285714286	-14.5	-4.38571428571429	-21.5428571428571	-8.98571428571429	-5.27142857142857	-9.05714285714286	-9	-10.6285714285714	-9	-9.4	-9.67142857142857	-11.4285714285714	-14.1571428571429	-10.4857142857143	-11.9428571428571	-8.11428571428571	-30.7142857142857	-13.2571428571429	-10.7142857142857	-20.0714285714286	-17.5	-13.8571428571429	-23	-16.2285714285714	-12.7714285714286	-10.8857142857143	-12.8571428571429	-12.0428571428571	-12.9571428571429	-18.4	-12.8428571428571	-11.8857142857143	-15.6285714285714	-21.8428571428571	-16.8571428571429	-18.0285714285714	-18.3714285714286	-19.3714285714286	-12.7714285714286	-14.5285714285714	-12.1285714285714	-16.1285714285714	-20.3857142857143	-16.2857142857143	-24.5714285714286	-19.3857142857143	-19.5428571428571	-24.9714285714286	-22.1285714285714	-29.6142857142857	-21.5	-21.9428571428571	-19.7142857142857	-26.2857142857143	-22.1142857142857	-28.6142857142857	-32.2142857142857	-18.9714285714286	-23.2857142857143	-20.1428571428571	-23.7142857142857	-24.4142857142857	-31.2714285714286	-35.9428571428571	-24.9285714285714	-27.1714285714286	-27.7571428571429	-25.4571428571429	-36.2714285714286	-31.1	-37.0571428571429	-43.4857142857143	-31.9857142857143	-59.7285714285714	-45.5571428571429	-41.5428571428571	-45.8571428571429	-54.8714285714286
2020/09/04	10.2	8.67142857142857	-19.7428571428571	4.78571428571429	-1.88571428571429	-8.31428571428571	-1.35714285714286	-14.7285714285714	-8.55714285714286	-3.51428571428571	-5.01428571428571	-5.4	-4.28571428571429	-3.12857142857143	-3.97142857142857	-1.35714285714286	-4.87142857142857	-13.8857142857143	-4.77142857142857	-21.1142857142857	-10.4142857142857	-4.82857142857143	-10.1857142857143	-9.07142857142857	-11.6714285714286	-8.27142857142857	-9.61428571428571	-8.8	-12.0714285714286	-14.2571428571429	-11.4571428571429	-11.9571428571429	-8.75714285714286	-30.5714285714286	-13.7428571428571	-10.7428571428571	-20.3857142857143	-17.0714285714286	-13.5	-22.9142857142857	-16.0285714285714	-15.1571428571429	-10.9428571428571	-12.8	-12.0428571428571	-12.9	-18.2	-13.0142857142857	-12.1	-15.8142857142857	-21.4285714285714	-17.3571428571429	-18.0571428571429	-17.6571428571429	-19.5285714285714	-13.4	-15.6857142857143	-12.3857142857143	-16.0142857142857	-19.9571428571429	-16.3285714285714	-24.4428571428571	-19.6571428571429	-19.2142857142857	-24.8	-21.9428571428571	-29.8714285714286	-22.1142857142857	-21.5571428571429	-20.9428571428571	-26.4	-22	-28.6428571428571	-32.1	-19.2857142857143	-23.2285714285714	-19.4857142857143	-24.0285714285714	-24.5714285714286	-30.8142857142857	-35.5714285714286	-23.8571428571429	-28.7	-27.7857142857143	-25.7	-34.9	-31.4285714285714	-37.6142857142857	-43.7142857142857	-31.9285714285714	-59.4285714285714	-45.2857142857143	-41.2571428571429	-46.1714285714286	-54.7428571428571
2020/09/05	9.75714285714286	8.02857142857143	-19.1428571428571	4.17142857142857	-2.21428571428571	-9.38571428571429	-0.328571428571429	-15.7428571428571	-8.41428571428571	-3.92857142857143	-5.77142857142857	-6	-3.97142857142857	-3.08571428571429	-4.31428571428571	-1.11428571428571	-4.81428571428571	-13.1571428571429	-5.14285714285714	-21	-11.0857142857143	-4.42857142857143	-10.7142857142857	-8.82857142857143	-12.1714285714286	-8.07142857142857	-9.77142857142857	-8.21428571428571	-11.6428571428571	-14.3285714285714	-12.8	-11.8142857142857	-8.98571428571428	-30.4	-14.1428571428571	-11.0857142857143	-20.8142857142857	-17.1142857142857	-13.6571428571429	-21.7571428571429	-15.3857142857143	-17.4428571428571	-10.8285714285714	-12.7428571428571	-11.7714285714286	-13.1857142857143	-17.8857142857143	-13.1714285714286	-12.1142857142857	-16.0714285714286	-20.7428571428571	-17.4714285714286	-18.5428571428571	-17.4571428571429	-19.4142857142857	-14.8	-15.9142857142857	-14.2714285714286	-16.3857142857143	-20.4714285714286	-16.6428571428571	-23.7428571428571	-19.6	-19.1142857142857	-24.7571428571429	-22.0285714285714	-30.0142857142857	-22.8	-20.9285714285714	-21.4	-26.2428571428571	-22.3428571428571	-28.5857142857143	-31.8428571428571	-20.2142857142857	-23.4714285714286	-19.3142857142857	-24.1	-24.6285714285714	-30.4857142857143	-35.2857142857143	-23.9285714285714	-28.7714285714286	-27.8857142857143	-26.0571428571429	-36.0714285714286	-31.4285714285714	-37.7571428571429	-44.7714285714286	-31.5285714285714	-59.0428571428571	-44.9285714285714	-41.2428571428571	-47.0142857142857	-54.5857142857143
2020/09/06	10.0142857142857	9.4	-20.6285714285714	4.51428571428571	-1.82857142857143	-12.0142857142857	-0.0428571428571429	-15.8	-7.82857142857143	-3.21428571428571	-4.9	-6	-3.87142857142857	-2.3	-4.12857142857143	-0.957142857142857	-5.67142857142857	-12.7714285714286	-5.4	-21.0428571428571	-9.25714285714286	-5.45714285714286	-10.3	-8.45714285714286	-12.2428571428571	-6.85714285714286	-10.2	-7.38571428571429	-13.4571428571429	-15.0142857142857	-12.5	-12.1	-9.21428571428571	-30.7	-13.5857142857143	-11.5	-20.0285714285714	-15.9571428571429	-14.1857142857143	-20.2285714285714	-16.1428571428571	-21.3	-10.9714285714286	-13	-12.0714285714286	-13.3285714285714	-17.7571428571429	-12.6428571428571	-12.3571428571429	-15.8571428571429	-20.2285714285714	-17.6428571428571	-18.2142857142857	-15.6	-19.8857142857143	-15.8571428571429	-14.1714285714286	-15.8	-15.9857142857143	-20.4714285714286	-17.5142857142857	-24.3857142857143	-18.6714285714286	-19.3571428571429	-24.5714285714286	-22.1	-29.6857142857143	-23.3285714285714	-20.8142857142857	-20.8571428571429	-27.5142857142857	-20.3857142857143	-27.7142857142857	-31.8142857142857	-20.5	-23.3285714285714	-19.6	-24.6285714285714	-24.4714285714286	-29.5571428571429	-34.4714285714286	-23.3857142857143	-28.4428571428571	-27.6142857142857	-25.9	-36.3	-32.0428571428571	-36.8142857142857	-45.2714285714286	-32.6	-59.5142857142857	-44.5428571428571	-41.1	-47.2142857142857	-54.6428571428571
2020/09/07	9.25714285714286	9.54285714285714	-23.5	4.45714285714286	-1.35714285714286	-23.3142857142857	0.642857142857143	-15.7428571428571	-7.51428571428571	-2.71428571428571	-5.08571428571429	-6.27142857142857	-5.04285714285714	-3.45714285714286	-4.71428571428571	-0.385714285714286	-6.27142857142857	-13.4142857142857	-6.05714285714286	-20.6142857142857	-8.04285714285714	-6.1	-10.0571428571429	-7.82857142857143	-12.0142857142857	-6.75714285714286	-12.2	-6.97142857142857	-15.5714285714286	-19	-11.8	-13.3857142857143	-11	-31.6	-13.5142857142857	-12.6142857142857	-19.3857142857143	-16.5285714285714	-17.0857142857143	-21.0571428571429	-18.9714285714286	-25.7285714285714	-10.4428571428571	-12.6	-11.2	-13.8	-17.9428571428571	-12.7142857142857	-12	-16.1428571428571	-19.9428571428571	-17.4	-21.0428571428571	-15.9714285714286	-24.3857142857143	-16.8	-12.8285714285714	-17.1	-16.4428571428571	-20.6285714285714	-21.5285714285714	-26.4857142857143	-17.9714285714286	-22.0428571428571	-24.6714285714286	-21.7571428571429	-33.2571428571429	-23.0142857142857	-21.0428571428571	-22.1428571428571	-29.7571428571429	-18.8	-27.5714285714286	-31.7857142857143	-21.2571428571429	-23.3142857142857	-19.6714285714286	-28.0571428571429	-24.5428571428571	-28.9285714285714	-35.2285714285714	-22.2428571428571	-29.0571428571429	-27.3	-25.5	-36.9714285714286	-32.8428571428571	-36.1428571428571	-46.8857142857143	-32.6857142857143	-66	-44.1428571428571	-41.1142857142857	-48.2857142857143	-54.4857142857143
2020/09/08	8.41428571428571	9.82857142857143	-17.6285714285714	3.08571428571429	-1.05714285714286	-21.5285714285714	-0.771428571428571	-16.0857142857143	-8.22857142857143	-5.64285714285714	-6.2	-7.15714285714286	-6.81428571428571	-8.18571428571429	-5.21428571428571	-0.157142857142857	-12.3714285714286	-13.3571428571429	-7.08571428571428	-20.9857142857143	-8.97142857142857	-5.8	-10.6	-7.8	-12.4571428571429	-7.78571428571429	-18.2142857142857	-6.6	-21.8714285714286	-27.8285714285714	-12.7714285714286	-19.5714285714286	-11.9571428571429	-26.8285714285714	-14.2571428571429	-13.1142857142857	-18.6428571428571	-16.5142857142857	-20.3428571428571	-21.2428571428571	-28.3857142857143	-28.6857142857143	-10.5857142857143	-12.2428571428571	-12.1714285714286	-14.1571428571429	-17.8142857142857	-13.0857142857143	-12.6285714285714	-16.4142857142857	-20.0142857142857	-17.7428571428571	-23.3857142857143	-17.5	-33.5571428571429	-18.2285714285714	-14.0285714285714	-17.8142857142857	-17.5714285714286	-21.9	-26.7857142857143	-31.7714285714286	-17.7571428571429	-28.9714285714286	-24.8	-21.8142857142857	-39.6714285714286	-23.0428571428571	-19.8428571428571	-22.7	-35.6428571428571	-19.9714285714286	-28	-31.8571428571429	-21.1428571428571	-23.7142857142857	-20.4	-34.9428571428571	-25.0857142857143	-28.5	-36.7714285714286	-22.7857142857143	-29.7142857142857	-27.7428571428571	-26.0285714285714	-37.7	-33.3428571428571	-35.8428571428571	-46.5285714285714	-33.3714285714286	-59.3285714285714	-44.2285714285714	-41.4714285714286	-50.1285714285714	-54.6
2020/09/09	9.4	9.98571428571428	-8.37142857142857	0.971428571428572	-1.02857142857143	-21.2714285714286	-2.15714285714286	-15.7571428571429	-8.42857142857143	-5.7	-6.07142857142857	-6.85714285714286	-5.91428571428572	-7.08571428571429	-5.1	-0.171428571428571	-13.5142857142857	-13.3285714285714	-7.55714285714286	-20.9857142857143	-7.05714285714286	-5.61428571428571	-10.4	-7.51428571428571	-12.6714285714286	-7.87142857142857	-18.5428571428571	-7.27142857142857	-22.3142857142857	-27.6	-13.0571428571429	-18.9285714285714	-12.1428571428571	-20.6857142857143	-14.2857142857143	-12.9714285714286	-18.2142857142857	-16.3571428571429	-20.1285714285714	-21.8142857142857	-28.4285714285714	-29.3285714285714	-10.5714285714286	-12.0285714285714	-12.7	-14.1	-17.8571428571429	-13.3285714285714	-12.7142857142857	-16.7285714285714	-19.4857142857143	-17.2285714285714	-23.3857142857143	-18.3857142857143	-33.1	-17.5571428571429	-13.8857142857143	-17.6	-17.4	-21.2714285714286	-26.6428571428571	-32.5571428571429	-16.7285714285714	-29.6571428571429	-24.8714285714286	-21.6142857142857	-39.1428571428571	-22.9142857142857	-18.0285714285714	-23.2714285714286	-35.4428571428571	-20.3285714285714	-27.2714285714286	-31.9	-21.6571428571429	-23.2571428571429	-20.5285714285714	-34.5571428571429	-24.7714285714286	-28.4	-36.5285714285714	-23.0285714285714	-28.8285714285714	-27.6	-26.4857142857143	-37.8	-33.4285714285714	-35.5428571428571	-47.1714285714286	-33.1285714285714	-52.4857142857143	-44.3	-41.3428571428571	-49.9857142857143	-54.6857142857143
2020/09/10	9.05714285714286	9.9	-4.71428571428571	0.685714285714286	-0.5	-19.2571428571429	-0.942857142857143	-14.6285714285714	-8.12857142857143	-5.7	-5.7	-5.98571428571429	-5.47142857142857	-6.82857142857143	-4.68571428571429	0.0285714285714285	-13.2	-13.9142857142857	-7.34285714285714	-20.3714285714286	-7.27142857142857	-5.44285714285714	-10.4	-7.27142857142857	-12.6142857142857	-7.35714285714286	-19.8571428571429	-7.21428571428571	-21.1428571428571	-26.8714285714286	-13.4	-17.8857142857143	-10.6428571428571	-18.0714285714286	-14.2571428571429	-12.5857142857143	-16.9857142857143	-16.4571428571429	-18.4857142857143	-22.2571428571429	-27.1714285714286	-29.2142857142857	-10.6	-11.2142857142857	-12.5571428571429	-13.8714285714286	-17.6428571428571	-12.7571428571429	-12.4142857142857	-16.9428571428571	-18.5285714285714	-17.0142857142857	-22.8571428571429	-18.2	-31.9142857142857	-17.9857142857143	-14.6428571428571	-18.3	-17.3428571428571	-20.9857142857143	-26.9	-31.5714285714286	-16.4857142857143	-27.2428571428571	-24.6857142857143	-21.1571428571429	-37.8857142857143	-22.1571428571429	-16.5	-23.6285714285714	-33.7571428571429	-20.8142857142857	-27.0285714285714	-31.5857142857143	-20.8428571428571	-23.0285714285714	-21	-32.9714285714286	-24.3714285714286	-28.2142857142857	-37.0142857142857	-23.1	-28.5428571428571	-27.0714285714286	-26.3857142857143	-34.4857142857143	-33.2	-35.4857142857143	-46.2142857142857	-33.6857142857143	-52.2571428571429	-44.2571428571429	-41.3714285714286	-49.9857142857143	-54.7428571428571
